OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,ItemsInCart,CustomerRating,TotalPrice,OrderDayOfWeek,OrderHour,IsWeekend,AvgItemValueInCart,CustomerOrderCount,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD000244,2023-01-11 03:00:00,C31918,5.0,1208.779058101934,352 Main St,9.0,2.3333269324611434,6043.89529050967,2,3,0,671.5431750086578,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORD000245,2023-01-11 04:00:00,C95981,3.0,534.5794355510094,897 Main St,1.0,4.814664228381671,1603.7383066530283,2,4,0,1603.7222694303339,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ORD000246,2023-01-11 05:00:00,C70713,4.0,1109.7620013754326,879 Main St,6.0,1.2744811557896436,4439.048005501731,2,5,0,739.8401011834532,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
ORD000248,2023-01-11 07:00:00,C26646,1.0,888.6216565189831,944 Main St,6.0,4.109157931445094,888.6216565189831,2,7,0,148.10336258089288,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
ORD000249,2023-01-11 08:00:00,C56843,3.0,1257.28707132289,279 Main St,2.0,3.016125322481386,3771.86121396867,2,8,0,1885.9211773784482,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ORD000250,2023-01-11 09:00:00,C26371,5.0,1216.040069226632,514 Main St,8.0,4.019873420264144,6080.200346133161,2,9,0,760.0240932365285,2,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
ORD000251,2023-01-11 10:00:00,C87371,2.0,1306.3136161325651,969 Main St,3.0,4.707641591514277,2612.6272322651303,2,10,0,870.8728411789061,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORD000252,2023-01-11 11:00:00,C12049,3.0,136.44512174975557,334 Main St,6.0,3.975975602717138,409.3353652492667,2,11,0,68.22244717079917,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
ORD000253,2023-01-11 12:00:00,C41616,4.0,2287.6791729444867,954 Main St,6.0,2.2374674685452445,7589.971902691224,2,12,0,1264.9932087931895,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
ORD000254,2023-01-11 13:00:00,C30932,4.0,252.98169624655617,807 Main St,4.0,3.24738549887681,1011.9267849862248,2,13,0,252.98106379389674,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
ORD000255,2023-01-11 14:00:00,C39855,1.0,652.936923626696,919 Main St,5.0,4.6464140714384925,652.936923626696,2,14,0,130.5871235510921,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
ORD000256,2023-01-11 15:00:00,C71434,4.0,845.4532018292983,179 Main St,2.0,2.796390901929971,3381.8128073171933,2,15,0,1690.8979491688508,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
ORD000257,2023-01-11 16:00:00,C82694,3.0,633.9722528829046,746 Main St,8.0,3.016125322481386,1901.9167586487135,2,16,0,237.73929765696712,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
ORD000258,2023-01-11 17:00:00,C53016,4.0,803.4369299143608,121 Main St,7.0,2.86205890051549,3213.747719657443,2,17,0,459.10616122797586,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
ORD000259,2023-01-11 18:00:00,C17400,3.0,1494.9631477579978,576 Main St,6.0,3.016125322481386,4484.8894432739935,2,18,0,747.4803280784522,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
ORD000260,2023-01-11 19:00:00,C52642,2.0,246.06510488363932,942 Main St,7.0,3.016125322481386,492.1302097672787,2,19,0,70.3042152464466,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
ORD000261,2023-01-11 20:00:00,C25151,1.0,1029.411265737817,539 Main St,1.0,4.809095838514748,1029.411265737817,2,20,0,1029.4009717280996,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD000262,2023-01-11 21:00:00,C61407,4.0,624.201401259142,836 Main St,5.0,3.4501670936843825,2496.805605036568,2,21,0,499.3601222870691,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
ORD000263,2023-01-11 22:00:00,C76690,3.0,242.86420841562676,669 Main St,7.0,1.4152596524899663,728.5926252468802,2,22,0,104.08451205739424,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD000264,2023-01-11 23:00:00,C14499,5.0,280.16830689274883,192 Main St,1.0,4.429754233879352,1400.8415344637442,2,23,0,1400.8275261884821,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
ORD000265,2023-01-12 00:00:00,C16295,1.0,1426.4460040561446,291 Main St,2.0,3.016125322481386,1426.4460040561446,3,0,0,713.2194359308926,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
ORD000266,2023-01-12 01:00:00,C69040,2.0,1325.422170232055,202 Main St,9.0,4.087728448959493,2650.84434046411,3,1,0,294.53793278719803,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ORD000267,2023-01-12 02:00:00,C22183,3.0,1365.2108426017817,495 Main St,3.0,3.016125322481386,4095.632527805345,3,2,0,1365.206291914142,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
ORD000268,2023-01-12 03:00:00,C39299,2.0,1487.7225249497103,106 Main St,6.0,4.627641727318345,2975.445049899421,3,3,0,495.9066818054339,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
ORD000269,2023-01-12 04:00:00,C22874,2.0,352.057315512351,739 Main St,7.0,3.016125322481386,704.114631024702,3,4,0,100.5876607354421,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD000270,2023-01-12 05:00:00,C42711,4.0,565.3870391778895,666 Main St,9.0,3.953042722996164,2261.548156711558,3,5,0,251.28284932034055,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
ORD000271,2023-01-12 06:00:00,C15539,4.0,1020.3675933910567,330 Main St,5.0,1.125518752067412,4081.470373564227,3,6,0,816.2924421279612,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
ORD000272,2023-01-12 07:00:00,C63351,3.0,751.5136827979385,973 Main St,4.0,2.2612196007960126,2254.541048393816,3,7,0,563.6338530138215,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
ORD000273,2023-01-12 08:00:00,C71267,5.0,656.6648233985836,673 Main St,5.0,2.069781657581647,3283.324116992918,3,8,0,656.6635100715635,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
ORD000274,2023-01-12 09:00:00,C58354,3.0,568.82631153661,339 Main St,3.0,3.016125322481386,1706.47893460983,3,9,0,568.8244154552251,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
ORD000275,2023-01-12 10:00:00,C12557,5.0,910.9819163180056,189 Main St,5.0,3.016125322481386,4554.909581590028,3,10,0,910.980094357817,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
ORD000276,2023-01-12 11:00:00,C48360,2.0,2287.6791729444867,331 Main St,2.0,3.82820690685637,7589.971902691224,3,11,0,3794.9669765107296,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD000277,2023-01-12 12:00:00,C92018,1.0,284.1138593931481,556 Main St,4.0,1.171014150997172,284.1138593931481,3,12,0,71.02828727756884,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
ORD000278,2023-01-12 13:00:00,C12200,3.0,734.0227644017366,332 Main St,1.0,1.7907363427769545,2202.0682932052096,3,13,0,2202.046272742482,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
ORD000279,2023-01-12 14:00:00,C78497,3.0,852.5340755042823,453 Main St,4.0,2.354389417017411,2557.6022265128468,3,14,0,639.3989581308164,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ORD000280,2023-01-12 15:00:00,C56975,5.0,2287.6791729444867,432 Main St,7.0,4.178023391498966,7589.971902691224,3,15,0,1084.2801514128157,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
ORD000281,2023-01-12 16:00:00,C31357,2.0,354.6554297229101,538 Main St,3.0,3.016125322481386,709.3108594458203,3,16,0,236.43616502805665,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
ORD000282,2023-01-12 17:00:00,C87505,2.0,1126.293518765816,474 Main St,5.0,3.016125322481386,2252.587037531632,3,17,0,450.51650647331354,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
ORD000284,2023-01-12 19:00:00,C71135,2.0,564.5061905375859,444 Main St,6.0,3.016125322481386,1129.0123810751718,3,19,0,188.1684165651677,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
ORD000285,2023-01-12 20:00:00,C60108,4.0,1181.3083403766686,763 Main St,1.0,3.016125322481386,4725.233361506675,3,20,0,4725.186109645578,2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ORD000287,2023-01-12 22:00:00,C33328,3.0,428.68552714074735,756 Main St,3.0,4.463544362918934,1286.056581422242,3,22,0,428.68409819375336,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
ORD000288,2023-01-12 23:00:00,C96831,1.0,1057.682023047419,229 Main St,1.0,1.3571450061245225,1057.682023047419,3,23,0,1057.6714463329556,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
ORD000289,2023-01-13 00:00:00,C13987,3.0,872.7168690263064,240 Main St,8.0,4.291076406029342,2618.150607078919,4,0,0,327.2684167993439,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
ORD000290,2023-01-13 01:00:00,C68871,4.0,2287.6791729444867,514 Main St,7.0,3.016125322481386,7589.971902691224,4,1,0,1084.2801514128157,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
ORD000292,2023-01-13 03:00:00,C56214,5.0,934.6564869525404,725 Main St,4.0,1.115393601160087,4673.282434762701,4,3,0,1168.3176878964557,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
ORD000293,2023-01-13 04:00:00,C96416,4.0,757.8576292006803,383 Main St,6.0,1.4949123527485542,3031.4305168027213,4,4,0,505.2375774044912,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
ORD000294,2023-01-13 05:00:00,C80271,1.0,243.11408221790896,754 Main St,9.0,2.7829035416495307,243.11408221790896,4,5,0,27.01264578793901,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ORD000295,2023-01-13 06:00:00,C54064,5.0,428.9328759338065,322 Main St,5.0,4.273353342537881,2144.6643796690323,4,6,0,428.9320180697704,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
ORD000296,2023-01-13 07:00:00,C80091,2.0,657.6942357297736,843 Main St,9.0,4.094679085460199,1315.3884714595472,4,7,0,146.15411221315836,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
ORD000297,2023-01-13 08:00:00,C50818,4.0,918.9839661592636,562 Main St,4.0,1.941191047105253,3675.9358646370542,4,8,0,918.9816687050919,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
ORD000298,2023-01-13 09:00:00,C55525,5.0,794.876390062192,644 Main St,5.0,1.606761796277124,3974.38195031096,4,9,0,794.8748003125914,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
ORD000299,2023-01-13 10:00:00,C29830,4.0,467.86756264131776,375 Main St,7.0,2.55705385192708,1871.470250565271,4,10,0,267.3525110057373,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
ORD000300,2023-01-13 11:00:00,C27429,4.0,59.37331879508029,781 Main St,5.0,4.533073388851539,237.4932751803212,4,11,0,47.49856003894417,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
ORD000301,2023-01-13 12:00:00,C16893,2.0,769.5468717561802,239 Main St,5.0,3.016125322481386,1539.0937435123603,4,12,0,307.818133066206,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
ORD000302,2023-01-13 13:00:00,C89909,3.0,464.1576834152525,456 Main St,8.0,3.171656041377401,1392.4730502457571,4,13,0,174.05891370707752,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ORD000303,2023-01-13 14:00:00,C57333,5.0,1115.182036030276,812 Main St,8.0,1.3552299176121676,5575.910180151379,4,14,0,696.9879012840457,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD000304,2023-01-13 15:00:00,C13436,2.0,84.72208464220105,122 Main St,5.0,2.880848484656956,169.4441692844021,4,15,0,33.888766079348265,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
ORD000305,2023-01-13 16:00:00,C84290,4.0,898.0003263933968,835 Main St,6.0,1.5071660486439291,3592.001305573587,4,16,0,598.665886485787,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
ORD000306,2023-01-13 17:00:00,C86213,2.0,1415.1376443837949,979 Main St,7.0,1.3213477399974591,2830.2752887675897,4,17,0,404.3244636461362,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
ORD000307,2023-01-13 18:00:00,C15895,3.0,302.8934373116743,369 Main St,5.0,1.763397332254339,908.6803119350228,4,18,0,181.73569891560675,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
ORD000308,2023-01-13 19:00:00,C29738,5.0,733.8917615883632,958 Main St,4.0,2.0210240774750647,3669.458807941816,4,19,0,917.3624085794326,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ORD000309,2023-01-13 20:00:00,C40746,3.0,182.56188813485036,764 Main St,5.0,2.105061516525699,547.6856644045511,4,20,0,109.53691380708261,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
ORD000310,2023-01-13 21:00:00,C59377,1.0,957.2387727789612,432 Main St,8.0,3.016125322481386,957.2387727789612,4,21,0,119.65469702899887,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD000311,2023-01-13 22:00:00,C58404,5.0,848.2709368645271,184 Main St,1.0,1.219927502491525,4241.354684322636,4,22,0,4241.312271199924,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
ORD000312,2023-01-13 23:00:00,C64045,3.0,640.6800101086069,720 Main St,6.0,1.3232362396214563,1922.040030325821,4,23,0,320.3394711551849,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
ORD000313,2023-01-14 00:00:00,C49790,4.0,805.9966811369247,130 Main St,5.0,1.7548246459170684,3223.986724547699,5,0,1,644.7960553174292,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD000314,2023-01-14 01:00:00,C15600,5.0,1350.033254780065,840 Main St,5.0,3.016125322481386,6750.166273900323,5,1,1,1350.0305547189553,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
ORD000315,2023-01-14 02:00:00,C50764,5.0,334.6267383510472,339 Main St,5.0,3.5144197042529317,1673.133691755236,5,2,1,334.626069098909,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD000316,2023-01-14 03:00:00,C84543,2.0,82.71854197275348,989 Main St,2.0,3.9214786367518224,165.43708394550697,5,3,1,82.71812838211157,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
ORD000317,2023-01-14 04:00:00,C55714,4.0,1299.4140828136965,462 Main St,8.0,2.4814486222306367,5197.656331254786,5,4,1,649.7062292740617,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ORD000318,2023-01-14 05:00:00,C66835,1.0,886.8197694624644,921 Main St,2.0,3.016125322481386,886.8197694624644,5,5,1,443.4076676928937,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
ORD000319,2023-01-14 06:00:00,C83744,3.0,1341.4547604196714,488 Main St,4.0,3.016125322481386,4024.364281259014,5,6,1,1006.0885550933659,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
ORD000320,2023-01-14 07:00:00,C66491,2.0,915.5705739491002,752 Main St,5.0,2.954142479887569,1831.1411478982004,5,7,1,366.2274971246459,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
ORD000321,2023-01-14 08:00:00,C28589,3.0,1224.7335804415686,767 Main St,1.0,3.016125322481386,3674.2007413247056,5,8,1,3674.1639996847084,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ORD000322,2023-01-14 09:00:00,C53484,1.0,673.0263768649645,398 Main St,6.0,4.588011177510847,673.0263768649645,5,9,1,112.17087585936765,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
ORD000323,2023-01-14 10:00:00,C92989,1.0,1137.2969003679898,956 Main St,2.0,4.528371914995976,1137.2969003679898,5,10,1,568.6456069559601,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
ORD000324,2023-01-14 11:00:00,C46212,5.0,1373.9101269902912,470 Main St,5.0,2.69874063388902,6869.550634951456,5,11,1,1373.907379175533,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ORD000325,2023-01-14 12:00:00,C53525,1.0,879.5782973971991,198 Main St,6.0,3.016125322481386,879.5782973971991,5,12,1,146.59613857263557,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
ORD000326,2023-01-14 13:00:00,C57202,3.0,312.1384683154503,146 Main St,5.0,1.6444915868633347,936.4154049463508,5,13,1,187.28270642385732,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
ORD000327,2023-01-14 14:00:00,C42635,4.0,439.7565417937873,938 Main St,9.0,2.0297959513703634,1759.026167175149,5,14,1,195.44713474486687,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ORD000328,2023-01-14 15:00:00,C73208,4.0,338.0346365012384,521 Main St,6.0,4.702654305283566,1352.1385460049537,5,15,1,225.3560487407444,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD000329,2023-01-14 16:00:00,C43828,5.0,407.9426900138128,579 Main St,5.0,1.5641440437408085,2039.713450069064,5,16,1,407.9418741300646,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ORD000330,2023-01-14 17:00:00,C28711,3.0,2287.6791729444867,678 Main St,4.0,4.874798186974607,7589.971902691224,5,17,1,1897.4882319522264,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ORD000331,2023-01-14 18:00:00,C13420,3.0,2287.6791729444867,161 Main St,2.0,3.0189542008607857,7589.971902691224,5,18,1,3794.9669765107296,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
ORD000332,2023-01-14 19:00:00,C10301,1.0,902.5878627225576,208 Main St,5.0,2.8264270990673244,902.5878627225576,5,19,1,180.51721151008852,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ORD000333,2023-01-14 20:00:00,C55236,3.0,668.4246335006986,778 Main St,5.0,1.698553522745418,2005.273900502096,5,20,1,401.0539779924633,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ORD000334,2023-01-14 21:00:00,C76235,2.0,942.3601307402114,648 Main St,5.0,3.646165001929923,1884.7202614804228,5,21,1,376.94329840948774,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
ORD000335,2023-01-14 22:00:00,C64240,1.0,168.28364213648058,218 Main St,7.0,2.8393820734489914,168.28364213648058,5,22,1,24.04048596166014,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
ORD000336,2023-01-14 23:00:00,C75726,2.0,177.29294373433197,697 Main St,1.0,2.482652271652885,354.58588746866394,5,23,1,354.5823416452475,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
ORD000337,2023-01-15 00:00:00,C20492,5.0,299.15271751860473,481 Main St,1.0,2.058064874341168,1495.7635875930237,6,0,1,1495.7486301067224,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD000338,2023-01-15 01:00:00,C16102,4.0,801.2123721584999,491 Main St,5.0,1.265947212059488,3204.8494886339995,6,1,1,640.9686157895684,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
ORD000339,2023-01-15 02:00:00,C60336,5.0,360.2922841125547,151 Main St,2.0,3.077312466204383,1801.4614205627731,6,2,1,900.7262066503533,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ORD000340,2023-01-15 03:00:00,C95314,4.0,460.7623850642372,702 Main St,8.0,2.251633332234547,1843.0495402569488,6,3,1,230.3809045559879,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
ORD000341,2023-01-15 04:00:00,C36641,5.0,630.4536124508414,388 Main St,3.0,3.831460812011089,3152.268062254207,6,4,1,1050.7525182430081,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
ORD000342,2023-01-15 05:00:00,C44584,3.0,1227.2058798150508,436 Main St,5.0,3.8940894269966098,3681.617639445152,6,5,1,736.32205524492,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
ORD000343,2023-01-15 06:00:00,C42745,2.0,70.10009707364716,909 Main St,2.0,2.3284280461511857,140.20019414729433,6,6,1,70.09974657491429,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ORD000344,2023-01-15 07:00:00,C33093,4.0,991.5992893431024,303 Main St,7.0,3.676482734267044,3966.3971573724098,6,7,1,566.6273558712645,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
ORD000345,2023-01-15 08:00:00,C76105,1.0,1019.8709700089936,979 Main St,6.0,2.034700961117977,1019.8709700089936,6,8,1,169.97821170447943,1,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
ORD000346,2023-01-15 09:00:00,C61885,2.0,1208.050881517123,337 Main St,5.0,3.908694904968612,2416.101763034246,6,9,1,483.2193861680769,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
ORD000347,2023-01-15 10:00:00,C46631,1.0,1402.491761637454,481 Main St,7.0,3.016125322481386,1402.491761637454,6,10,1,200.3556797258081,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ORD000348,2023-01-15 11:00:00,C82991,2.0,79.19988097647025,766 Main St,8.0,3.016125322481386,158.3997619529405,6,11,1,19.799945494185696,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
ORD000349,2023-01-15 12:00:00,C14014,2.0,272.9863729941635,851 Main St,3.0,1.9800346476297448,545.972745988327,6,12,1,181.99030869508002,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ORD000350,2023-01-15 13:00:00,C21093,5.0,1334.94837638119,235 Main St,6.0,3.016125322481386,6674.741881905949,6,13,1,1112.4551262257812,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
ORD000351,2023-01-15 14:00:00,C28070,4.0,714.8519151711723,506 Main St,7.0,1.265505012337634,2859.4076606846893,6,14,1,408.4862251174912,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
ORD000352,2023-01-15 15:00:00,C45777,4.0,868.656426453522,607 Main St,1.0,3.016125322481386,3474.625705814088,6,15,1,3474.590959904489,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
ORD000353,2023-01-15 16:00:00,C66958,2.0,2287.6791729444867,461 Main St,1.0,2.4344964220207763,7589.971902691224,6,16,1,7589.896003731186,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
ORD000354,2023-01-15 17:00:00,C92074,3.0,1034.6465765186742,480 Main St,5.0,3.016125322481386,3103.939729556023,6,17,1,620.786704337796,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
ORD000355,2023-01-15 18:00:00,C20729,3.0,1401.023584808937,980 Main St,3.0,4.048483901497635,4203.070754426811,6,18,1,1401.0189147458877,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
ORD000356,2023-01-15 19:00:00,C55017,1.0,1495.576655246921,675 Main St,3.0,3.240420598688538,1495.576655246921,6,19,1,498.5238900026737,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
ORD000357,2023-01-15 20:00:00,C76320,1.0,1094.2283183498637,734 Main St,5.0,4.602717548080069,1094.2283183498637,6,20,1,218.8452259795208,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ORD000358,2023-01-15 21:00:00,C37751,5.0,466.4707533474687,353 Main St,6.0,1.1241241301797815,2332.3537667373434,6,21,1,388.72497991459073,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
ORD000359,2023-01-15 22:00:00,C88069,2.0,1325.6409833267985,576 Main St,2.0,2.085562735065281,2651.281966653597,6,22,1,1325.6343551550226,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ORD000360,2023-01-15 23:00:00,C64748,1.0,121.37032608410432,213 Main St,3.0,3.9250066297468087,121.37032608410432,6,23,1,40.456640505899756,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
ORD000361,2023-01-16 00:00:00,C15801,1.0,385.0672366680195,119 Main St,6.0,3.7005976777958978,385.0672366680195,0,0,0,64.17776581506023,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ORD000362,2023-01-16 01:00:00,C29190,2.0,1351.2092903223866,627 Main St,3.0,1.972229762418832,2702.418580644773,0,1,0,900.8031908709547,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
ORD000363,2023-01-16 02:00:00,C59689,5.0,421.4776959370647,244 Main St,5.0,3.3827509398722486,2107.388479685323,0,2,0,421.4768529833587,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
ORD000364,2023-01-16 03:00:00,C60993,1.0,369.9440364515353,307 Main St,9.0,4.175030612431015,369.9440364515353,0,3,0,41.10484726700696,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
ORD000365,2023-01-16 04:00:00,C39592,5.0,250.2816750533585,630 Main St,3.0,1.133522813338459,1251.4083752667923,0,4,0,417.1347346398153,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
ORD000366,2023-01-16 05:00:00,C20647,4.0,1295.712048588029,475 Main St,6.0,3.016125322481386,5182.848194352116,0,5,0,863.8065927143648,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
ORD000367,2023-01-16 06:00:00,C18716,5.0,775.0844758270757,603 Main St,5.0,2.0083882604559022,3875.422379135379,0,6,0,775.0829256612245,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
